angDist,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.011108,56.55361,24.054377,56.55361,24.054377,56.5536151282565,24.0543764164285,0.001,0.001,90,65224442806459008,56.55371918891,0.0276,24.05417756286,0.0176,7.3083,0.0305,22.070,0.066,-46.185,0.041,0,6.80694e+04,1.16209e+02,13.605987,2.22565e+04,1.44652e+02,14.482744,6.81702e+04,4.26309e+02,12.677935,1.804810,,,0,3944.00,0.5150,0.2080,0.63,0.087
0.045384,56.554153,27.036673,56.554153,27.036673,56.5541668614136,27.0366765998524,0.005,0.002,90,70722104024816640,56.55422411702,0.1461,27.03646281561,0.0627,5.9986,0.1759,11.845,0.307,-49.653,0.135,0,3.20276e+03,3.41021e+00,16.924555,6.61853e+02,1.32710e+01,18.299484,3.90357e+03,1.66492e+01,15.783265,2.516219,,,0,3932.17,0.0990,0.0628,,
0.039984,56.557697,22.705519,56.557697,22.705519,56.5577084732603,22.7055145939479,0.003,0.002,90,64795289673433728,56.55779798006,0.1142,22.70531444371,0.0657,7.3538,0.1331,19.178,0.206,-46.487,0.140,0,4.38133e+03,3.73653e+00,16.584350,5.61120e+02,1.14169e+01,18.478748,6.21440e+03,1.26347e+01,15.278421,3.200327,,,0,3438.05,1.5540,0.8300,,
0.638626,56.559753,23.850643,56.559753,23.850643,56.5596946431594,23.8508122131945,0.006,0.005,90,65204342359530112,56.55978175853,0.1871,23.85061914636,0.1272,7.2838,0.2084,18.505,0.380,-44.841,0.291,0,1.08125e+03,2.96288e+00,18.103546,4.54252e+02,1.48659e+01,18.708147,2.31540e+03,4.29623e+01,16.350353,2.357794,,,0,,,,,
0.806522,56.559753,23.850643,56.559753,23.850643,56.5598079455711,23.8504247452760,0.011,0.008,90,65204342357685632,56.55990246005,0.3337,23.85023733122,0.2374,7.1711,0.3683,20.077,0.682,-43.528,0.539,0,4.86712e+02,2.13573e+00,18.970186,,,,,,,,,,0,,,,,
0.094104,56.565964,22.044744,56.565964,22.044744,56.5659919457694,22.0447447231788,0.004,0.002,90,63985980396128128,56.56610774080,0.0906,22.04467004302,0.0563,3.7835,0.0981,24.928,0.229,-17.345,0.157,0,1.02174e+04,1.65882e+01,15.665015,2.18403e+03,1.82078e+01,17.003242,1.36358e+04,2.45120e+01,14.425217,2.578026,,,0,3786.36,,,0.54,0.054
0.289571,56.56669,24.189842,56.56669,24.189842,56.5666828292388,24.1899224918024,0.003,0.001,90,65230764996027776,56.56677415601,0.0807,24.18973452822,0.0398,7.3935,0.0853,19.349,0.201,-43.656,0.092,0,9.81660e+06,7.17423e+03,8.208464,7.90586e+06,4.48556e+04,8.106516,6.79884e+06,3.99506e+04,7.680833,0.425683,,,0,6911.72,,,1.84,6.961
0.065011,56.570175,24.440922,56.570175,24.440922,56.5701766429663,24.4409397922017,0.004,0.002,90,66784924684473984,56.57034944740,0.1024,24.44091274673,0.0516,6.8476,0.0995,36.539,0.237,-6.282,0.124,0,4.70091e+03,4.26367e+00,16.507912,1.05083e+03,1.19469e+01,17.797556,6.00357e+03,1.97898e+01,15.315896,2.481660,,,0,3473.50,0.0773,0.0430,,
0.022891,56.574726,24.686003,56.574726,24.686003,56.5747300497569,24.6859974794235,0.003,0.002,90,66807464672814336,56.57482973325,0.0698,24.68580470346,0.0427,7.4059,0.0750,21.036,0.173,-44.774,0.107,0,1.39193e+04,1.01694e+01,15.329321,2.90484e+03,2.14880e+01,16.693584,1.73106e+04,3.94604e+01,14.166137,2.527448,,,0,3462.50,,,,
0.056588,56.57496,23.486664,56.57496,23.486664,56.5749668744513,23.4866499525811,0.002,0.001,90,64981931772948480,56.57505930427,0.0502,23.48646361761,0.0269,7.1185,0.0535,19.689,0.112,-43.278,0.061,0,1.35185e+06,7.58704e+02,10.361045,6.25435e+05,1.14884e+03,10.860933,1.03390e+06,1.27845e+03,9.725724,1.135209,5.16,1.21,5,4974.62,0.9340,0.4380,1.46,1.170
0.064748,56.580566,20.879786,56.580566,20.879786,56.5805856383901,20.8797847673944,0.002,0.001,90,63289920815872256,56.58067961687,0.0539,20.87959482060,0.0315,7.2846,0.0633,20.394,0.116,-44.117,0.068,0,5.64105e+05,6.89063e+02,11.309966,2.68384e+05,7.25989e+02,11.779496,4.12801e+05,5.05667e+02,10.722568,1.056929,8.39,0.68,8,5070.65,0.1000,0.0513,0.88,0.457
0.047636,56.580856,23.015503,56.580856,23.015503,56.5808480442408,23.0155137477145,0.009,0.006,90,64950625753906176,56.58093816713,0.2579,23.01532279391,0.1722,7.8417,0.3002,19.266,0.561,-44.351,0.373,0,1.63210e+03,2.63264e+00,17.656496,1.63212e+02,1.32958e+01,19.819508,2.56142e+03,1.18706e+01,16.240719,3.578789,,,0,,,,,
0.029237,56.58093,26.043274,56.58093,26.043274,56.5809366468418,26.0432779611842,0.001,0.001,90,70044628765739776,56.58103473947,0.0413,26.04307962876,0.0221,7.4833,0.0415,20.469,0.082,-46.064,0.050,0,4.29492e+04,6.00835e+01,14.105977,1.24441e+04,6.48439e+01,15.113976,4.54299e+04,2.00348e+02,13.118567,1.995409,,,0,3979.04,0.4460,0.2380,,
0.059968,56.5816,23.948381,56.5816,23.948381,56.5815967059546,23.9483650731784,0.012,0.011,90,65205373151673344,56.58166915529,0.3697,23.94815019485,0.2990,9.4781,0.4275,15.378,0.802,-49.907,0.690,1,4.35549e+08,1.63166e+06,4.090774,2.98618e+08,6.38801e+05,4.163597,1.69102e+08,5.65410e+05,4.191546,-0.027950,,,0,9145.33,0.2353,0.1485,,
0.874737,56.582733,24.983765,56.582733,24.983765,56.5828358919996,24.9835402194678,0.001,0.001,90,69841257769938944,56.58283589200,0.9722,24.98354021947,0.5878,,,,,,,1,5.87737e+03,6.49876e+01,16.265408,1.14517e+03,1.31169e+01,17.704214,1.08024e+04,3.63510e+01,14.678119,3.026095,,,0,3771.02,,,,
0.015081,56.58531,24.78548,56.58531,24.78548,56.5853087555094,24.7854835738736,0.001,0.001,90,66811450402457216,56.58539698203,0.0263,24.78528924307,0.0161,7.3743,0.0291,18.604,0.055,-45.135,0.039,0,8.56010e+04,6.72530e+01,13.357169,2.93996e+04,8.19687e+01,14.180536,8.21788e+04,1.90362e+02,12.475020,1.705516,3.41,2.96,7,4184.50,0.1955,0.0732,0.58,0.093
0.013560,56.58897,24.564585,56.58897,24.564585,56.5889721136469,24.5645813991129,0.005,0.003,90,66788253282520192,56.58906198714,0.1754,24.56439052715,0.0800,6.9814,0.1756,18.985,0.309,-44.332,0.177,0,2.43151e+03,3.71950e+00,17.223673,3.90930e+02,2.13912e+01,18.871140,3.51573e+03,1.71068e+01,15.896881,2.974258,,,0,,,,,
0.098421,56.58915,23.085882,56.58915,23.085882,56.5891297111014,23.0859026042803,0.010,0.005,90,64952068862923520,56.58921477749,0.2808,23.08570586674,0.1459,7.1946,0.3202,18.175,0.666,-45.694,0.317,0,1.25800e+03,2.50415e+00,17.939165,1.33473e+02,6.86909e+00,20.037900,1.82829e+03,2.27151e+01,16.606810,3.431091,,,0,,,,,
0.068432,56.590103,23.066956,56.590103,23.066956,56.5900869370821,23.0669673498508,0.009,0.005,90,64951626483855744,56.59017450414,0.2474,23.06677111770,0.1327,7.7709,0.2771,18.712,0.584,-45.577,0.302,0,3.07214e+03,5.30949e+00,16.969765,3.78365e+02,8.51194e+00,18.906610,4.51419e+03,1.81484e+01,15.625471,3.281139,,,0,4202.08,,,,
0.031724,56.592484,23.878132,56.592484,23.878132,56.5924778736490,23.8781247254450,0.003,0.003,90,65203758244032512,56.59257058569,0.1044,23.87793714720,0.0643,7.1652,0.1180,19.690,0.220,-43.567,0.164,0,5.52079e+03,5.40177e+00,16.333363,1.11126e+03,1.17522e+01,17.736849,7.96929e+03,1.20075e+01,15.008371,2.728478,,,0,4021.88,,,,
0.118955,56.59448,24.570177,56.59448,24.570177,56.5944583510545,24.5701496469755,0.002,0.001,90,66788291938818304,56.59455049238,0.0471,24.56995599948,0.0246,7.1805,0.0485,19.463,0.101,-44.976,0.057,1,1.43428e+06,8.90667e+02,10.296782,7.66464e+05,9.66413e+02,10.640158,9.55510e+05,1.09076e+03,9.811332,0.828826,6.27,0.56,7,5775.00,0.0923,0.0530,1.05,1.099
0.039549,56.595936,24.605053,56.595936,24.605053,56.5959439392530,24.6050448109041,0.004,0.002,90,66788669895935616,56.59603414570,0.0947,24.60485653631,0.0548,7.3971,0.1014,19.049,0.227,-43.728,0.131,0,4.03230e+03,3.89785e+00,16.674482,6.93735e+02,1.15701e+01,18.248405,5.47136e+03,1.24959e+01,15.416681,2.831724,,,0,3740.33,0.0495,0.0290,,
0.759003,56.596302,24.343422,56.596302,24.343422,56.5964074134628,24.3432342321663,0.003,0.001,90,66780350543737472,56.59640741346,2.9212,24.34323423217,1.2387,,,,,,,0,7.82321e+01,1.50703e+00,20.954905,1.38670e+02,1.96380e+01,19.996430,2.25215e+02,1.79821e+01,18.880428,1.116001,,,0,,,,,
0.034719,56.597767,24.030945,56.597767,24.030945,56.5977772679617,24.0309431124567,0.003,0.003,90,65223515093523328,56.59786776331,0.1027,24.03075343822,0.0694,7.4711,0.1153,19.197,0.223,-44.053,0.162,0,3.19396e+03,5.85948e+00,16.927542,6.46650e+02,1.58552e+01,18.324715,4.59080e+03,1.92722e+01,15.607200,2.717515,,,0,4134.89,,,,
0.083540,56.598846,26.573168,56.598846,26.573168,56.5988620237478,26.5731492500465,0.004,0.003,90,70271854012150912,56.59895470245,0.1462,26.57294669936,0.0797,7.6212,0.1747,19.252,0.229,-47.044,0.164,0,3.35131e+03,6.11009e+00,16.875328,4.76810e+02,1.08960e+01,18.655525,4.72358e+03,3.00404e+01,15.576241,3.079285,,,0,4344.07,0.6130,0.3603,,
0.038732,56.60049,24.503605,56.60049,24.503605,56.6004998502083,24.5036115557183,0.009,0.004,90,66786951909028736,56.60060057981,0.2365,24.50341715840,0.1216,7.4022,0.2350,21.288,0.559,-45.150,0.290,0,1.04689e+03,2.35532e+00,18.138613,2.29677e+02,1.78340e+01,19.448597,1.59390e+03,1.70347e+01,16.755768,2.692829,,,0,,,,,
0.049920,56.602627,24.4796,56.602627,24.4796,56.6026419902251,24.4796019885454,0.004,0.002,90,66786539592171392,56.60273681960,0.1194,24.47940517623,0.0586,7.1966,0.1163,20.045,0.282,-45.711,0.140,0,4.73940e+03,4.46135e+00,16.499056,8.36101e+02,1.37948e+01,18.045742,6.50550e+03,2.18547e+01,15.228718,2.817024,,,0,4038.51,0.2307,0.1300,,
0.752338,56.604877,21.43823,56.604877,21.43823,56.6049648025993,21.4380379893899,0.001,0.001,90,63534596512803200,56.60496480260,1.0208,21.43803798939,0.6361,,,,,,,0,1.08518e+04,2.37693e+01,15.599610,1.63231e+03,1.30140e+01,17.319382,1.55168e+04,5.02651e+01,14.284913,3.034469,,,0,3990.71,,,,
2.546939,56.604877,21.43823,56.604877,21.43823,56.6056213911341,21.4383755900053,0.007,0.005,90,63534596512803072,56.60557300800,0.2206,21.43829390504,0.1433,0.1175,0.2485,-10.460,0.448,-18.972,0.299,0,6.29328e+02,1.86250e+00,18.691172,2.36936e+02,1.02874e+01,19.414810,8.54499e+02,3.85024e+01,17.432642,1.982168,,,0,,,,,
0.103266,56.605766,24.160105,56.605766,24.160105,56.6057803069012,24.1601304305777,0.002,0.001,90,65229734206151680,56.60587053811,0.0678,24.15992539718,0.0379,7.6445,0.0754,19.121,0.138,-47.621,0.086,0,2.25269e+04,2.42001e+01,14.806614,4.68157e+03,2.34857e+01,16.175410,2.80419e+04,6.71131e+01,13.642400,2.533010,,,0,3473.75,,,0.53,0.037
0.062084,56.612507,24.453926,56.612507,24.453926,56.6125144808331,24.4539418778849,0.004,0.002,90,66783584654831872,56.61261036559,0.1034,24.45374845896,0.0504,7.0827,0.0993,20.272,0.245,-44.923,0.122,0,8.04333e+03,1.27011e+01,15.924776,1.46219e+03,2.78114e+01,17.438879,1.07015e+04,5.15960e+01,14.688313,2.750567,,,0,4098.67,0.5660,0.3175,,
0.122557,56.61367,24.255032,56.61367,24.255032,56.6136612353822,24.2549985716823,0.002,0.001,90,65231486552803328,56.61375713427,0.0688,24.25480650897,0.0355,7.2178,0.0666,20.307,0.149,-44.608,0.083,0,2.18631e+07,6.39223e+03,7.339084,1.50822e+07,2.39683e+04,7.405227,9.97902e+06,2.41319e+04,7.264200,0.141027,,,0,7884.80,0.2780,0.1520,2.21,17.016
0.106287,56.613968,25.135563,56.613968,25.135563,56.6139676120936,25.1355333735598,0.001,0.001,90,69847610026687104,56.61406720826,0.0498,25.13533743570,0.0244,7.3782,0.0550,20.942,0.087,-45.508,0.051,1,1.29928e+06,9.38891e+02,10.404107,6.85245e+05,2.67718e+03,10.761773,8.70131e+05,1.76509e+03,9.912958,0.848815,6.25,0.52,8,5626.00,0.0940,0.0365,1.03,0.953
0.042366,56.615376,23.812695,56.615376,23.812695,56.6153655986863,23.8126870579038,0.003,0.003,90,65200283613608704,56.61545988491,0.1194,23.81249779989,0.0745,7.3503,0.1398,20.035,0.225,-43.957,0.170,0,2.57395e+03,3.14960e+00,17.161867,5.96730e+02,1.74595e+01,18.411943,3.94967e+03,1.22873e+01,15.770518,2.641425,,,0,,,,,
4.902855,56.615376,23.812695,56.615376,23.812695,56.6165145659873,23.8118177118669,0.025,0.020,90,65200287908893824,56.61652397278,0.7461,23.81181998777,0.4917,1.6257,0.8925,1.999,1.634,0.529,1.302,0,1.57734e+02,1.20087e+00,20.193552,3.84167e+02,1.54299e+01,18.890087,2.86232e+02,1.08019e+01,18.620123,0.269964,,,0,,,,,
0.066249,56.615738,23.5927,56.615738,23.5927,56.6157258766629,23.5927137798687,0.001,0.001,90,64985127228608128,56.61581291094,0.0445,23.59252113528,0.0253,7.2581,0.0484,18.525,0.093,-44.743,0.056,0,1.72730e+05,8.12358e+02,12.594947,6.52873e+04,7.72542e+02,13.314317,1.64756e+05,1.46886e+03,11.719815,1.594502,6.25,1.23,7,4387.00,,,0.72,0.174
0.193385,56.617348,22.816141,56.617348,22.816141,56.6174007763280,22.8161189094869,0.004,0.003,90,64802917535338624,56.61761951557,0.1381,22.81586754855,0.0797,11.9168,0.1621,46.829,0.288,-58.381,0.176,0,1.99423e+03,2.24028e+00,17.438927,2.35497e+02,1.41302e+01,19.421425,2.94930e+03,1.08040e+01,16.087622,3.333803,,,0,,,,,
0.057459,56.618378,24.433918,56.618378,24.433918,56.6183854654342,24.4339323024381,0.002,0.001,90,66781832308018176,56.61848123683,0.0547,24.43374537874,0.0263,7.3735,0.0553,20.252,0.119,-43.415,0.059,0,8.51127e+05,1.40667e+03,10.863380,4.27597e+05,2.49492e+03,11.273802,6.05993e+05,2.61970e+03,10.305752,0.968050,3.50,2.93,8,5389.50,0.0630,0.0375,0.92,0.640
0.015982,56.619274,24.758995,56.619274,24.758995,56.6192697776701,24.7589970611459,0.001,0.001,90,66808220587051264,56.61936740824,0.0281,24.75879691685,0.0169,7.2782,0.0317,20.591,0.058,-46.485,0.040,1,6.15054e+04,5.54202e+01,13.716083,1.94645e+04,7.96729e+01,14.628283,6.21439e+04,1.73693e+02,12.778424,1.849858,,,0,3985.67,0.4040,0.2200,0.58,0.077
0.091397,56.623833,21.038082,56.623833,21.038082,56.6238539049063,21.0380662182228,0.005,0.004,90,63296380446670080,56.62395859522,0.1453,21.03784962969,0.0982,8.0171,0.1610,22.694,0.310,-50.304,0.226,0,3.87708e+03,4.53970e+00,16.717102,4.87236e+02,8.07189e+00,18.632038,5.58252e+03,1.98033e+01,15.394844,3.237194,,,0,3753.47,1.1380,0.6577,,
0.026171,56.629223,23.026346,56.629223,23.026346,56.6292210238737,23.0263532749593,0.007,0.005,90,64950488315122560,56.62930508257,0.2029,23.02615840941,0.1255,6.9721,0.2284,17.968,0.467,-45.259,0.292,0,1.18439e+03,2.15654e+00,18.004625,1.57792e+02,1.21359e+01,19.856178,1.79187e+03,1.83545e+01,16.628650,3.227528,,,0,,,,,
0.100450,56.62991,24.11735,56.62991,24.11735,56.6299390284514,24.1173423469587,0.005,0.004,90,65226401311534208,56.63002433614,0.1524,24.11714741204,0.0995,7.6547,0.1673,18.084,0.339,-45.275,0.232,0,7.59907e+04,1.16939e+02,13.486465,2.44111e+04,1.42751e+02,14.382422,7.77679e+04,2.55023e+02,12.534919,1.847503,1.88,6.87,8,3900.00,0.6807,0.3277,0.66,0.091
0.049267,56.63047,22.305523,56.63047,22.305523,56.6304845187954,22.3055192237285,0.004,0.002,90,63999999169130112,56.63057433978,0.1077,22.30531685462,0.0745,7.2734,0.1282,19.301,0.235,-47.002,0.161,0,4.17810e+03,4.51062e+00,16.635918,5.53334e+02,1.12032e+01,18.493920,6.00444e+03,2.38027e+01,15.315738,3.178182,,,0,3978.51,1.3022,0.7410,,
0.090685,56.63343,24.476236,56.63343,24.476236,56.6334514372154,24.4762527985815,0.013,0.007,90,66783722091045248,56.63354337997,0.3629,24.47605479918,0.1919,7.0744,0.3656,19.435,0.857,-45.987,0.453,0,4.85120e+02,1.65852e+00,18.973743,1.34522e+02,1.83517e+01,20.029406,8.33366e+02,6.83602e+00,17.459831,2.569574,,,0,,,,,
0.652308,56.63613,22.338285,56.63613,22.338285,56.6362909554537,22.3381804659874,0.002,0.002,90,64023771811652480,56.63629095545,2.3734,22.33818046599,1.6818,,,,,,,1,4.79252e+03,4.05617e+01,16.486958,1.17924e+03,3.21939e+01,17.672379,6.84729e+03,5.71439e+01,15.173122,2.499256,,,0,3870.00,,,,
0.038861,56.636597,19.29184,56.636597,19.29184,56.6365857423202,19.2918427552099,0.003,0.002,90,51020711079738496,56.63668617701,0.1020,19.29163143095,0.0652,8.1023,0.1227,22.017,0.224,-49.082,0.135,0,4.76896e+03,7.19572e+00,16.492306,6.76974e+02,9.65058e+00,18.274958,6.67620e+03,2.00101e+01,15.200597,3.074361,,,0,4096.81,0.8260,0.4087,,
0.072355,56.636982,23.305323,56.636982,23.305323,56.6369623036851,23.3053314745551,0.001,0.001,90,64964717544035200,56.63705919311,0.0317,23.30513723656,0.0205,7.2962,0.0349,20.667,0.078,-45.113,0.045,0,4.57321e+04,7.70168e+01,14.037812,1.32400e+04,1.35917e+02,15.046670,4.89541e+04,2.45118e+02,13.037448,2.009222,,,0,3963.11,0.4580,0.2290,0.51,0.058
0.168279,56.64252,23.62401,56.64252,23.62401,56.6424705782815,23.6240177678072,0.002,0.001,90,65008698009126528,56.64258761637,0.0571,23.62382810165,0.0322,7.1485,0.0649,24.905,0.112,-44.052,0.069,0,1.16216e+07,3.79204e+03,8.025201,6.97167e+06,4.71149e+03,8.243046,6.69542e+06,1.83640e+04,7.697475,0.545570,,,0,6718.51,,,2.19,8.799
0.025296,56.647205,23.411737,56.647205,23.411737,56.6472064282909,23.4117304850670,0.001,0.001,90,64977705525131904,56.64730234535,0.0310,23.41153727253,0.0181,7.2589,0.0331,20.443,0.075,-44.875,0.041,0,4.31036e+04,5.97909e+01,14.102081,1.22143e+04,9.58070e+01,15.134216,4.64744e+04,1.48077e+02,13.093886,2.040330,,,0,3761.00,0.6407,0.3220,0.59,0.063
0.062635,56.648033,24.02653,56.648033,24.02653,56.6480505447842,24.0265363880834,0.008,0.006,90,65223583812996864,56.64813403817,0.2456,24.02633839792,0.1690,7.5841,0.2708,17.712,0.513,-45.985,0.384,0,2.75381e+03,4.61031e+00,17.088533,4.00686e+02,1.34845e+01,18.844378,4.25645e+03,2.94479e+01,15.689302,3.155075,,,0,,,,,
0.045062,56.649624,23.967031,56.649624,23.967031,56.6496315070419,23.9670210871143,0.001,0.001,90,65211145587780992,56.64972306802,0.0466,23.96683123776,0.0201,7.1459,0.0547,19.432,0.066,-44.094,0.049,0,6.00048e+04,1.22538e+02,13.742901,1.91741e+04,1.62564e+02,14.644602,6.10437e+04,2.47900e+02,12.797818,1.846784,,,0,4047.89,0.3232,0.1567,0.56,0.075
4.460593,56.649624,23.967031,56.649624,23.967031,56.6502234330235,23.9659201317279,0.010,0.008,90,65211145585822080,56.65018249784,0.2973,23.96589012163,0.2101,2.3558,0.3270,-8.688,0.651,-6.970,0.529,0,5.65299e+02,2.46573e+00,18.807670,5.93220e+02,6.65951e+01,18.418348,1.08866e+03,5.36617e+01,17.169693,1.248655,,,0,,,,,
0.044612,56.65027,23.071491,56.65027,23.071491,56.6502627604058,23.0715024285421,0.004,0.002,90,64951111087777536,56.65035989519,0.1054,23.07129978341,0.0545,7.6643,0.1115,20.756,0.247,-47.066,0.134,0,7.82975e+03,5.32026e+00,15.953997,1.28456e+03,1.45031e+01,17.579504,1.05026e+04,2.44934e+01,14.708679,2.870825,,,0,3881.52,0.7830,0.4630,,
1.035754,56.655285,24.343527,56.655285,24.343527,56.6555300746665,24.3433455331597,0.001,0.001,90,66733552578791296,56.65553007467,0.7397,24.34334553316,0.5658,,,,,,,0,2.53530e+05,2.54403e+03,12.178294,1.29077e+05,1.75151e+03,12.574268,2.74041e+05,4.90371e+03,11.167381,1.406887,4.42,2.66,5,4819.07,,,,
0.186013,56.656994,23.787771,56.656994,23.787771,56.6569995698644,23.7877198188827,0.001,0.001,90,65199978672758272,56.65709372131,0.0458,23.78751611759,0.0274,7.3999,0.0512,20.010,0.089,-47.311,0.063,0,1.82026e+06,1.33593e+03,10.038034,9.30157e+05,8.63440e+02,10.429997,1.24805e+06,1.47168e+03,9.521340,0.908657,7.01,0.46,4,5535.00,0.4230,0.2005,1.26,1.338
0.040501,56.65739,24.747698,56.65739,24.747698,56.6573830303078,24.7476889207099,0.002,0.001,90,66808869124393600,56.65747999203,0.0474,24.74748434713,0.0384,7.6036,0.0584,20.452,0.118,-47.514,0.096,0,4.36412e+05,3.27578e+02,11.588625,2.03039e+05,4.87794e+02,12.082439,3.30236e+05,5.24651e+02,10.964859,1.117580,6.56,0.66,7,5013.48,0.0905,0.0480,0.76,0.328
0.111571,56.659985,22.919804,56.659985,22.919804,56.6599660997074,22.9197777253348,0.002,0.001,90,64808204638390912,56.66006061832,0.0493,22.91959021054,0.0297,7.2099,0.0541,20.220,0.101,-43.552,0.071,0,3.59289e+06,1.08840e+03,9.299754,2.05145e+06,2.66976e+03,9.571235,2.19880e+06,3.02555e+03,8.906454,0.664781,5.59,0.45,4,6269.20,0.2923,0.1510,1.39,2.680
0.110040,56.661587,24.95963,56.661587,24.95963,56.6615586562572,24.9596459430631,0.001,0.001,90,66838452861270272,56.66165616814,0.0462,24.95944340321,0.0267,7.3109,0.0516,20.533,0.088,-47.041,0.064,0,1.71642e+06,1.44062e+03,10.101808,9.23044e+05,2.15506e+03,10.438332,1.12930e+06,1.72851e+03,9.629901,0.808431,5.36,2.70,4,5900.25,0.1550,0.0840,1.07,1.260
0.125929,56.662018,24.520338,56.662018,24.520338,56.6620436341102,24.5203121333147,0.001,0.001,90,66787119410915072,56.66214031086,0.0437,24.52011396236,0.0226,7.3815,0.0423,20.429,0.095,-46.027,0.052,0,1.32872e+05,8.98836e+01,12.879779,5.02615e+04,1.24176e+02,13.598299,1.19085e+05,1.83966e+02,12.072281,1.526018,6.28,0.74,10,4388.40,0.3513,0.1560,0.62,0.130
0.178785,56.663857,24.103243,56.663857,24.103243,56.6638890637139,24.1032030852497,0.001,0.001,90,65225611037551360,56.66398644615,0.0438,24.10300108815,0.0265,7.4184,0.0483,20.646,0.092,-46.915,0.063,0,3.96836e+06,9.24627e+02,9.191837,2.29577e+06,3.38666e+03,9.449069,2.38392e+06,3.91807e+03,8.818689,0.630380,4.21,1.15,5,6512.53,0.1320,0.0670,1.31,2.789
0.019225,56.664104,24.029688,56.664104,24.029688,56.6641094543961,24.0296851020105,0.001,0.001,90,65223618172733952,56.66420574690,0.0384,24.02948624532,0.0242,7.3509,0.0425,20.426,0.077,-46.186,0.055,0,3.08595e+05,2.79480e+02,11.964892,1.37382e+05,4.65696e+02,12.506563,2.44606e+05,5.21933e+02,11.290751,1.215813,6.22,1.20,11,5028.00,0.1510,0.0753,0.66,0.248
0.138852,56.666656,23.11037,56.666656,23.11037,56.6666547129667,23.1103321007152,0.002,0.001,90,64952829074688896,56.66674429659,0.0550,23.11013054713,0.0295,7.2612,0.0579,19.137,0.132,-46.812,0.073,0,3.63190e+06,1.15860e+03,9.288032,2.08777e+06,2.51000e+03,9.552181,2.20540e+06,2.40378e+03,8.903200,0.648981,6.40,1.01,5,6365.25,0.2655,0.1243,1.34,2.668
0.183531,56.66767,23.49779,56.66767,23.49779,56.6676970656839,23.4977442551538,0.001,0.001,90,64980278208557696,56.66777396686,0.0433,23.49754170552,0.0258,7.2209,0.0480,16.380,0.084,-47.044,0.054,0,3.07719e+05,8.50960e+02,11.967979,1.22796e+05,1.30216e+03,12.628426,2.67931e+05,2.27318e+03,11.191863,1.436563,4.41,12.98,6,4515.00,0.9187,0.4480,0.89,0.297
0.089519,56.66773,25.731573,56.66773,25.731573,56.6677456745645,25.7315536924120,0.004,0.002,90,70019378655328768,56.66784064877,0.1098,25.73136230104,0.0537,7.1449,0.1010,19.871,0.260,-44.452,0.136,0,8.62936e+03,8.72718e+00,15.848419,1.56428e+03,1.57633e+01,17.365604,1.12066e+04,1.84567e+01,14.638235,2.727369,,,0,3913.29,0.5110,0.2760,,
0.230259,56.667778,24.93103,56.667778,24.93103,56.6677173719828,24.9310629360622,0.003,0.002,90,66837495084120320,56.66782697312,0.1088,24.93087060478,0.0711,7.3382,0.1220,23.084,0.215,-44.670,0.161,0,8.27056e+04,1.19293e+02,13.394528,2.67988e+04,1.45195e+02,14.281100,8.50459e+04,3.08397e+02,12.437787,1.843313,5.10,9.87,6,3931.75,0.8803,0.4720,0.70,0.106
0.035413,56.66833,22.844402,56.66833,22.844402,56.6683386213183,22.8443952911693,0.004,0.003,90,64804360644343424,56.66843111205,0.1273,22.84419106314,0.0753,7.3625,0.1394,19.797,0.282,-47.434,0.173,0,2.22190e+03,2.92418e+00,17.321552,2.88931e+02,1.19643e+01,19.199402,3.16979e+03,2.52237e+01,16.009342,3.190060,,,0,,,,,
